message,severity,attributes,tags,timestamp
    module = importlib.import_module(module_str),error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:49:34.172753344Z
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:49:34.172756804Z
"  File ""/mise/installs/python/3.11.9/lib/python3.11/importlib/__init__.py"", line 126, in import_module",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:49:34.172760154Z
"    return _bootstrap._gcd_import(name[level:], package, level)",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:49:34.172763183Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:49:34.172900461Z
"  File ""<frozen importlib._bootstrap>"", line 1204, in _gcd_import",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:49:34.172912801Z
"  File ""<frozen importlib._bootstrap>"", line 1176, in _find_and_load",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:49:34.172918311Z
"  File ""<frozen importlib._bootstrap>"", line 1147, in _find_and_load_unlocked",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:49:34.172923790Z
"  File ""<frozen importlib._bootstrap>"", line 690, in _load_unlocked",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:49:34.172927910Z
"  File ""<frozen importlib._bootstrap_external>"", line 940, in exec_module",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:49:34.172934170Z
"  File ""<frozen importlib._bootstrap>"", line 241, in _call_with_frames_removed",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:49:34.172938450Z
"  File ""/app/api/index.py"", line 7, in <module>",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:49:34.172942120Z
    from api.engines.news_engine import NewsEngine,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:49:34.172946630Z
"  File ""/app/api/engines/news_engine.py"", line 1, in <module>",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:49:34.172951300Z
    import httpx,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:49:34.172955380Z
ModuleNotFoundError: No module named 'httpx',error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:49:34.172959260Z
Traceback (most recent call last):,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323390949Z
"  File ""/app/.venv/bin/uvicorn"", line 8, in <module>",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323394359Z
    sys.exit(main()),error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323397699Z
             ^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323401159Z
"  File ""/app/.venv/lib/python3.11/site-packages/click/core.py"", line 1569, in __call__",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323404819Z
"    return self.main(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323408199Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323413499Z
"  File ""/app/.venv/lib/python3.11/site-packages/click/core.py"", line 1490, in main",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323416609Z
    rv = self.invoke(ctx),error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323419839Z
         ^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323422879Z
"  File ""/app/.venv/lib/python3.11/site-packages/click/core.py"", line 1353, in invoke",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323426299Z
"    return ctx.invoke(self.callback, **ctx.params)",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323429579Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323432939Z
"  File ""/app/.venv/lib/python3.11/site-packages/click/core.py"", line 907, in invoke",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323436279Z
"    return callback(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323439319Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323442618Z
"  File ""/app/.venv/lib/python3.11/site-packages/uvicorn/main.py"", line 440, in main",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323446078Z
    run(,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323966159Z
"  File ""/app/.venv/lib/python3.11/site-packages/uvicorn/main.py"", line 609, in run",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323968659Z
    config.load_app(),error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323970859Z
"  File ""/app/.venv/lib/python3.11/site-packages/uvicorn/config.py"", line 428, in load_app",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323973159Z
    return import_from_string(self.app),error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323976108Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323978688Z
"  File ""/app/.venv/lib/python3.11/site-packages/uvicorn/importer.py"", line 22, in import_from_string",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323981228Z
    raise exc from None,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323985048Z
"  File ""/app/.venv/lib/python3.11/site-packages/uvicorn/importer.py"", line 19, in import_from_string",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323987338Z
    module = importlib.import_module(module_str),error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323989638Z
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323992008Z
"  File ""/mise/installs/python/3.11.9/lib/python3.11/importlib/__init__.py"", line 126, in import_module",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323994268Z
"    return _bootstrap._gcd_import(name[level:], package, level)",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.323996768Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.324669975Z
"  File ""<frozen importlib._bootstrap>"", line 1204, in _gcd_import",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.324673005Z
"  File ""<frozen importlib._bootstrap>"", line 1176, in _find_and_load",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.324675675Z
"  File ""<frozen importlib._bootstrap>"", line 1147, in _find_and_load_unlocked",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.324678035Z
"  File ""<frozen importlib._bootstrap>"", line 690, in _load_unlocked",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.324680525Z
"  File ""<frozen importlib._bootstrap_external>"", line 940, in exec_module",error,"{""level"":""error""}","{""project"":""586ae7c2-e5b4-48eb-a537-f49216717b2b"",""environment"":""497ce9b3-fb87-4b99-9cf7-6c7305d440e8"",""service"":""2f22293c-9116-4952-b24d-3937d322e2e1"",""deployment"":""704cae93-1883-49c0-86e2-2d8501274997"",""replica"":""d9785248-59d5-44a5-b319-189eccb33b49""}",2026-08-20T23:51:04.324683065Z
